很	5.14
不	4.4
舒服	6.8
但	4.62
一	5.02
想到	5.52
承载	5.42
着	4.88
自己	5.28
远大理想	-1
的	5.1
美国	5.6
之	5.26
行	5.44
便	4.82
释然	-1
了	5.08
第二	-1
部分	5.08
第	5.32
9	-1
节	5.14
男儿	-1
出发	5.56
上	5.58
飞机	5.4
了	5.08
几个	-1
年轻人	-1
在	5.02
兴奋	6.78
地	5.16
聊天	5.76
而	5.18
正义	6.74
已经	5.18
不知不觉	2.52
呼呼大睡	-1
起来	5.5
一	5.02
觉醒	6.1
来	5.26
飞机	5.4
已经	5.18
在	5.02
旧金山	5.58
机场	5.24
着陆	-1
仰望	-1
加利福尼亚	5.64
的	5.1
上空	5.38
无比	5.46
得	5.44
高阔	-1
蓝得	-1
透明	5.94
在	5.02
日本	4.68
正义	6.74
从未见过	-1
如此	5.22
美丽	6.92
的	5.1
天空	5.7
于是	4.9
不由得	-1
深吸	-1
了	5.08
一口气	-1
原本	5.0
因	5.14
出国	5.98
的	5.1
紧张	3.68
和	5.46
时差	-1
而	5.18
混沌	3.68
的	5.1
大脑	5.32
一下子	-1
清醒过来	-1
在	5.02
羽田机场	-1
出国	5.98
通道	5.66
感到	5.36
的	5.1
屈辱	3.68
也	5.2
统统	-1
抛到	-1
脑后	-1
在	5.02
加州大学	-1
伯克利分校	-1
的	5.1
英文	5.18
课程	5.16
开始	5.26
了	5.08
正义	6.74
发现	5.9
自	5.02
以为	5.14
很	5.14
熟悉	6.12
的	5.1
英文	5.18
竟然	4.78
发音	-1
很难	-1
尤其	5.26
是	5.42
r	4.78
l	5.28
等	4.72
怎么	4.86
练	5.24
也	5.2
发	5.46
不准	3.68
又	4.98
例如	5.34
"	-1
mcdonalds	5.98
麦当劳	-1
"	-1
日式	-1
的	5.1
发音	-1
"	-1
makudonarudo	-1
"	-1
在	5.02
美国	5.6
根本	5.32
行不通	-1
但	4.62
谁又能	-1
想到	5.52
连	5.16
发音	-1
都	4.84
困难	3.12
的	5.1
正义	6.74
日后	5.08
竟能	-1
在	5.02
美国	5.6
及	5.18
世界级	-1
的	5.1
会议	5.02
上	5.58
落落大方	-1
地	5.16
发表	5.56
英语演讲	-1
呢	4.92
日裔	-1
美国	5.6
人	5.3
大桥	4.96
?	-1
比	5.0
克特	-1
老师	5.98
虽然	4.66
不是	4.2
正义	6.74
班	5.1
的	5.1
负责	5.58
老师	5.98
但是	4.56
对	6.14
正义	6.74
十分	6.26
关爱	6.5
这	5.14
让	5.36
正义	6.74
非常	5.76
感动	6.7
课外	5.52
时间	5.32
正义	6.74
游览	5.92
了	5.08
旧金山市	-1
内	4.98
的	5.1
尤塞米	-1
堤谷	-1
国家	5.34
公园	5.92
大峡谷	-1
国家	5.34
公园	5.92
等	4.72
名胜	6.66
但	4.62
与	4.86
此	4.8
相比	-1
他	5.06
对	6.14
旧金山	5.58
的	5.1
购物中心	-1
和	5.46
高速公路	-1
更	5.34
感兴趣	-1
他	5.06
感叹	5.22
道	5.34
"	-1
简直	4.88
太	4.8
宏伟	6.5
啦	5.22
我	5.58
想	5.3
更	5.34
多	5.66
地	5.16
了解	5.28
美国	5.6
"	-1
学	5.56
英语	5.7
的	5.1
痛苦	2.32
也	5.2
因此	5.06
减弱	4.1
伯克利分校	-1
在	5.02
学术界	-1
很	5.14
有名	6.36
出现	5.16
过	5.04
很多	5.46
个	4.94
诺贝尔奖	-1
获得者	-1
却	4.68
为	5.16
极少数	-1
美国	5.6
大学生	5.62
所知	-1
二十世纪	-1
70	-1
年代	4.96
该校	-1
多次	-1
发生	4.78
反对	3.84
越南战争	-1
的	5.1
抗议	3.7
游行	4.46
一天	4.92
下课后	-1
正义	6.74
和	5.46
朋友	6.5
在	5.02
校园	6.04
里	5.18
散步	-1
忽然	4.72
听到	-1
有人	5.14
在	5.02
大声	3.7
演讲	5.52
走近	-1
一看	-1
还有	-1
打鼓	-1
的	5.1
人	5.3
还有	-1
半裸	-1
着	4.88
上身	-1
躺	5.12
在	5.02
草坪	5.64
上	5.58
看书	-1
的	5.1
女生	-1
大家	5.56
一幅	-1
其乐融融	-1
的	5.1
样子	4.96
走过	-1
图书馆	5.98
时	5.04
响起	-1
了	5.08
一阵	5.16
钟声	-1
这	5.14
是从	-1
萨瑟塔	-1
传来	-1
的	5.1
萨瑟塔	-1
是	5.42
伯克利分校	-1
的	5.1
标志性	-1
建筑	5.22
若	5.02
是	5.42
在	5.02
校园	6.04
里	5.18
迷了路	-1
只要	5.16
沿着	-1
塔	5.12
走	5.3
就	4.94
会	5.22
没事	3.7
的	5.1
这时	-1
一名	-1
男子	5.54
饶有兴致	-1
地上	4.74
来	5.26
搭讪	-1
他	5.06
身穿	-1
红黄色	-1
调	5.1
毕加索	-1
风格	5.42
的	5.1
衬衫	-1
头上	-1
包	5.58
着	4.88
一块	5.14
头巾	-1
他	5.06
究竟	4.98
在	5.02
说些	-1
什么	5.04
孙正义	-1
听不懂	-1
但	4.62
可以	5.58
肯定	5.92
不是	4.2
英语	5.7
在	5.02
美国	5.6
的	5.1
校园	6.04
里	5.18
大家	5.56
都	4.84
是	5.42
朋友	6.5
可以	5.58
自由	6.18
交流	5.68
不管	4.42
你	5.36
是	5.42
哪	4.84
国人	5.52
这	5.14
就是	4.98
美国	5.6
人	5.3
的	5.1
方式	4.94
正义	6.74
展开	5.68
双臂	-1
拥抱着	-1
伯克利	-1
的	5.1
空气	5.52
走过	-1
萨瑟	-1
大门	5.26
自信心	-1
充溢	-1
胸膛	-1
尽管	5.0
当时	5.0
的	5.1
美国	5.6
正	5.72
深陷	-1
越战	-1
无法自拔	-1
但是	4.56
此次	-1
的	5.1
美国	5.6
之旅	-1
却	4.68
使	4.9
他	5.06
受益匪浅	-1
在	5.02
伯克利分校	-1
正义	6.74
接触	5.32
到	5.3
各种类型	-1
的	5.1
人	5.3
不同	5.22
肤色	-1
不同	5.22
年龄	5.12
美国	5.6
简直	4.88
是	5.42
个	4.94
大	5.7
熔炉	-1
与	4.86
这些	5.18
人	5.3
零距离	-1
的	5.1
接触	5.32
着实	-1
让	5.36
他	5.06
惊讶	4.54
不已	-1
虽然	4.66
也	5.2
从	5.16
书上	-1
读过	-1
类似	5.0
的	5.1
报道	5.14
但	4.62
亲眼目睹	-1
让	5.36
他	5.06
对	6.14
一切	5.42
感觉	5.5
更加	5.62
真实	6.54
四个	-1
星期	5.08
的	5.1
英语课程	-1
结束	4.72
后	5.0
正义	6.74
回到	-1
了	5.08
日本	4.68
正义	6.74
提出	5.04
要	5.2
退学	3.7
这	5.14
自然	5.92
遭到	-1
家人	6.24
的	5.1
极力	5.34
反对	3.84
班主任	-1
也	5.2
劝	-1
他	5.06
"	-1
好不容易	-1
才	5.48
考进	-1
高中	5.4
怎么	4.86
也	5.2
先	5.34
毕了业	-1
吧	4.96
"	-1
但	4.62
正义	6.74
并非	4.58
一时冲动	-1
才	5.48
提出	5.04
退学	3.84
的	5.1
他	5.06
自知	-1
自己	5.28
是	5.42
韩国	5.24
人	5.3
不会	3.84
受到	4.78
日本	4.68
人正	-1
眼看	5.04
待	5.04
的	5.1
只有	5.14
在	5.02
美国	5.6
做出	-1
点	5.32
成绩	5.64
才能	6.1
在	5.02
日本	4.68
得到	5.66
认可	5.88
人生	5.66
转瞬即逝	-1
少壮	-1
不	4.4
努力	6.26
老大徒伤	-1
悲	-1
一	5.02
想到	5.52
伯克利	-1
的	5.1
广阔	6.32
天空	5.7
一	5.02
想到	5.52
早上	5.84
还	5.16
没	4.42
开馆	-1
就	4.94
跑	5.18
去	4.86
伯利克	-1
图书馆	5.98
学习	5.86
的	5.1
美国	5.6
学生	5.32
们	5.06
正义	6.74
就	4.94
决心	6.2
要	5.2
像	5.5
美国	5.6
人	5.3
一样	5.28
对	6.14
未来	6.28
满怀信心	-1
向着	5.28
自己	5.28
的	5.1
理想	6.56
挺进	-1
一天	4.92
高中	5.4
班主任	-1
阿布逸郎	-1
对	6.14
正义	6.74
说	5.22
"	-1
等	4.72
9	-1
月	5.28
的	5.1
体育节	-1
一完	-1
就	4.94
去	4.86
干	4.78
你	5.36
想	5.3
干的事	-1
吧	4.96
"	-1
老师	5.98
如此	5.22
热心	6.8
地帮	-1
学生	5.32
圆梦	-1
这	5.14
让	5.36
正义	6.74
感动	6.7
得	5.44
热泪盈眶	-1
但是	4.56
男子	5.54
有泪	-1
不	4.4
轻弹	-1
孙正义	-1
惟有	4.94
向	5.2
老师	5.98
道谢	6.720000000000001
正义	6.74
的	5.1
母亲	6.96
不愿	-1
与	4.86
儿子	5.86
离别	-1
哭泣	3.84
着	4.88
问	5.18
正义	6.74
"	-1
你	5.36
去	4.86
了	5.08
美国	5.6
还会	-1
回来	5.44
的	5.1
对	6.14
不	4.4
对	6.14
"	-1
此时	-1
身患	-1
肝病	-1
的	5.1
父亲	6.4
正	5.72
不停	-1
地	5.16
吐血	-1
更	5.34
引来	-1
亲戚	6.12
们	5.06
的	5.1
闲言碎语	-1
"	-1
怎么	4.86
能	5.48
不顾	4.48
家中	5.6
病重	-1
的	5.1
父亲	6.4
光	5.6
想	5.3
自己	5.28
的	5.1
事	5.14
呢	4.92
"	-1
"	-1
你	5.36
母亲	6.96
会多	-1
寂寞	3.36
你	5.36
知不知道	-1
啊	4.78
"	-1
"	-1
家里	5.68
正	5.72
困难重重	3.36
你	5.36
还要	-1
去	4.86
美国	5.6
吗	4.82
"	-1
此时	-1
正义	6.74
的	5.1
心情	5.56
与	4.86
司马	-1
辽	-1
太郎	-1
笔下	5.14
的	5.1
坂本龙	-1
马	5.34
的	5.1
感受	5.54
完全	5.5
契合	-1
龙马	-1
对	6.14
保守	4.88
的	5.1
土佐藩	-1
绝望	2.24
后	5.0
决意	-1
离开	4.0
藩地	-1
离藩	-1
在	5.02
当时	5.0
犯	3.34
的	5.1
是	5.42
株连九族	-1
的	5.1
大罪	-1
但是	4.56
龙马	-1
却	4.68
义无反顾	6.4399999999999995
如果	5.36
正义	6.74
为	5.16
是否	4.96
去	4.86
美国	5.6
而	5.18
犹豫	4.28
的话	4.9
这	5.14
无异于	-1
挡住	-1
自己	5.28
的	5.1
未来	6.28
之	5.26
路	5.2
对	6.14
他	5.06
而言	-1
为了	5.14
家人	6.24
的	5.1
未来	6.28
让	5.36
亲人	6.84
伤心	2.72
流泪	2.72
有时	5.24
也	5.2
是	5.42
不得已	4.04
又	4.98
有	5.36
谁	5.1
能	5.48
知晓	-1
"	-1
一言既出	-1
驷马难追	-1
"	-1
的	5.1
正义	6.74
在	5.02
做	5.26
决定	5.32
时	5.04
的	5.1
苦恼	3.18
呢	4.92
总有一天	-1
会	5.22
回报	5.94
家人	6.24
的	5.1
现在	5.14
能	5.48
做	5.26
的	5.1
只有	5.14
努力	6.26
打拼	-1
了	5.08
面对	-1
家	6.62
人们	5.28
的	5.1
反对	3.84
卧病在床	-1
的	5.1
父亲	6.4
三宪	-1
坚定	6.04
地	5.16
支持	6.06
儿子	5.86
的	5.1
选择	5.22
当时	5.0
父亲	6.4
因	5.14
十二指肠	-1
坏死	-1
而	5.18
入院	-1
他	5.06
躺	5.12
在	5.02
在	5.02
病床	3.2
上	5.58
对	6.14
正义	6.74
说	5.22
"	-1
去	4.86
吧	4.96
儿子	5.86
记得	5.44
一年	-1
回家	-1
一次	5.12
要	5.2
娶	-1
我们	5.96
黄皮肤	-1
黑眼睛	-1
的	5.1
东方	5.66
女人	5.7
"	-1
正义	6.74
十分	6.26
担心	3.46
地	5.16
看着	-1
父亲	6.4
坚毅	6.34
的	5.1
眼神	5.62
似乎	5.08
望	5.44
到	5.3
了	5.08
未来	6.28
第	5.32
10	-1
节	5.14
跳级	-1
父母	6.52
亲自	5.08
送	5.3
正义	6.74
到	5.3
机场	5.24
母亲	6.96
摸	5.08
着	4.88
正义	6.74
的	5.1
背	4.82
含着	-1
眼泪	3.82
说	5.22
"	-1
一定	5.36
要	5.2
回来	5.44
啊	4.78
孩子	5.94
"	-1
为了	5.14
不让	-1
母亲	6.96
担心	3.46
正义	6.74
故作	-1
镇定	5.82
地说	-1
"	-1
我	5.58
保证	5.78
"	-1
飞机	5.4
起飞	5.84
了	5.08
在	5.02
日本	4.68
的	5.1
一幕幕	-1
情景	5.34
在	5.02
正义	6.74
的	5.1
脑海	-1
里	5.18
不断	5.0
浮现	-1
但是	4.56
时间	5.32
根本	5.32
不	4.4
允许	5.74
他	5.06
沉浸	4.92
在	5.02
对	6.14
过去	5.2
的	5.1
感伤	3.46
中	4.98
正义	6.74
开始	5.26
了	5.08
在	5.02
旧金山	5.58
郊外	-1
的	5.1
一所	-1
语言	5.52
学校	5.76
els	-1
的	5.1
课程	5.16
这	5.14
是	5.42
一	5.02
所以	5.24
护理学	-1
和	5.46
经济学	-1
等	4.72
而	5.18
著名	6.18
的	5.1
罗马教会	-1
学校	5.76
在	5.02
学	5.56
期间	5.18
正义	6.74
努力学习	-1
英语	5.7
连	5.16
回答	5.58
问题	4.46
都	4.84
用	5.1
英语	5.7
在	5.02
全英文	-1
的	5.1
环境	5.12
中	4.98
他	5.06
的	5.1
英语水平	-1
飞速	5.9
提高	6.44
学校	5.76
里	5.18
有	5.36
个	4.94
礼堂	5.76
礼堂	5.76
前有	-1
好几十	-1
级	5.24
阶梯	-1
登上	-1
礼堂	5.76
屋顶	-1
便	4.82
可	5.3
环视	-1
美国	5.6
著名	6.18
的	5.1
四	4.98
大桥	4.96
里	5.18
乞蒙桥	-1
金门	-1
桥	5.38
海湾	5.44
桥	5.38
和	5.46
圣马	-1
提桥	-1
学校	5.76
左前方	-1
便是	-1
高科技	-1
企业	5.24
云集	-1
的	5.1
硅谷	-1
地区	5.04
众所周知	5.48
正是	-1
美国硅谷	-1
决定	5.32
了	5.08
孙正义	-1
的	5.1
未来	6.28
再	4.96
远处	-1
一点	4.88
就是	4.98
太平洋	5.64
了	5.08
太平洋	5.64
的	5.1
对面	5.2
就是	4.98
日本	4.68
孙正义	-1
站	5.04
在	5.02
屋顶	-1
上	5.58
像	5.5
当年	5.06
坂本龙	-1
马	5.34
一样	5.28
大喊	-1
"	-1
我要	-1
夺取	4.32
天下	5.52
"	-1
声音	5.42
震得	-1
山茱萸	-1
瑟瑟	-1
发抖	3.46
吓	3.84
得	5.44
小	4.6
松鼠	-1
也	5.2
躲	-1
进	5.8
树丛	-1
中	4.98
1974	-1
年	5.1
9	-1
月	5.28
正义	6.74
考入	-1
旧金山	5.58
南边	-1
城市	5.5
的	5.1
塞拉	-1
蒙	4.7
提高	6.44
中	4.98
四年制	-1
成为	5.42
该校	-1
的	5.1
二年级	-1
学生	5.32
2	-1
．	-1
跳级	-1
命运	5.56
的	5.1
大门	5.26
向	5.2
这个	5.02
少年	5.7
缓缓	-1
敞开	5.66
入学	5.32
后	5.0
的	5.1
第一个	-1
星期	5.08
对	6.14
正义	6.74
而言	-1
一切都是	-1
新鲜	6.3
的	5.1
班上	-1
同学	5.74
们	5.06
的	5.1
笑容	7.04
就	4.94
像	5.5
在	5.02
好莱坞	-1
电影	6.02
看过	-1
的	5.1
一样	5.28
灿烂	7.08
女同学	-1
们	5.06
脸上	-1
个个	-1
洋溢着	-1
青春	6.36
的	5.1
光彩	6.8
同学	5.74
间	5.08
自由	6.18
交谈	5.48
正义	6.74
也	5.2
和	5.46
其中	4.76
一个	5.1
同学	5.74
畅谈	6.7
起来	5.5
这	5.14
正是	-1
孙正义	-1
梦寐以求	-1
的	5.1
留美	-1
生活	5.58
不过	4.72
上	5.58
了	5.08
一周	5.2
课后	-1
孙正义	-1
开始	5.26
感到	5.36
二年级	-1
的	5.1
课程	5.16
与	4.86
自己	5.28
的	5.1
期望	5.96
有些	5.2
偏差	4.06
到底	4.96
差	3.46
在	5.02
哪里	4.92
呢	4.92
是	5.42
自己	5.28
的	5.1
知识	5.94
水平	5.26
不够	3.92
吗	4.82
不是	4.2
自己	5.28
的	5.1
水平	5.26
远远	-1
超过	5.66
这里	4.88
高中	5.4
二年级	-1
的	5.1
水平	5.26
事实上	-1
美国	5.6
四年制	-1
的	5.1
高中	5.4
一年级	-1
相当于	-1
日本	4.68
的	5.1
初中	5.34
三年级	-1
的	5.1
水平	5.26
为了	5.14
不	4.4
浪费	3.58
宝贵	6.66
的	5.1
时间	5.32
正义	6.74
决定	5.32
要	5.2
跳级	-1
这	5.14
一天	4.92
身着	-1
半袖	-1
t恤衫	-1
和	5.46
牛仔裤	-1
留着	-1
长发	-1
的	5.1
正义	6.74
一脸	-1
紧张	3.68
地	5.16
叩开	-1
了	5.08
校长	5.26
办公室	5.08
的	5.1
门	5.2
校长	5.26
特鲁赫罗	-1
在	5.02
大学	6.2
时	5.04
曾	4.8
是	5.42
著名	6.18
的	5.1
足球	5.18
运动员	5.48
身体健壮	-1
说话	5.38
嗓音	-1
很	5.14
有	5.36
磁性	-1
平时	5.04
笑眯眯	-1
的	5.1
很	5.14
有	5.36
人格魅力	-1
深受	-1
学生	5.32
们	5.06
尊敬	6.82
特鲁赫罗	-1
看着	-1
正义	6.74
亲切	7.0
地问	-1
到	5.3
"	-1
有	5.36
什么	5.04
事	5.14
吗	4.82
"	-1
正义	6.74
答道	-1
"	-1
很	5.14
早就	-1
想	5.3
拜见	-1
校长	5.26
您	5.7
了	5.08
"	-1
接着	5.12
又	4.98
说道	4.86
"	-1
我	5.58
想	5.3
跳	5.14
到	5.3
三年级	-1
"	-1
一向	5.34
做事	5.26
稳重	6.74
的	5.1
特鲁赫罗	-1
听到	-1
正义	6.74
的话	4.9
后	5.0
睁	-1
大	5.7
了	5.08
眼睛	5.8
脸上	-1
的	5.1
笑容	7.04
也	5.2
消失	3.48
了	5.08
"	-1
son	7.12
我	5.58
看过	-1
你	5.36
的	5.1
简历	-1
你	5.36
在	5.02
日本	4.68
并	5.04
没有	4.42
完成	5.98
高中	5.4
的	5.1
课程	5.16
啊	4.78
"	-1
正义	6.74
回答	5.58
"	-1
对	6.14
因为	4.94
那时	-1
我	5.58
想来	5.32
美国	5.6
留学	5.92
"	-1
校长	5.26
更为	-1
惊讶	4.54
地说	-1
"	-1
可是	4.94
你	5.36
连	5.16
一年级	-1
的	5.1
课	5.36
也	5.2
没	4.42
上	5.58
过	5.04
对	6.14
吗	4.82
"	-1
正义	6.74
回答	5.58
道	5.34
"	-1
我	5.58
想	5.3
上	5.58
大学	6.2
越早	-1
越	5.12
好	6.7
"	-1
校长	5.26
并	5.04
没有	4.42
为	5.16
正义	6.74
冲动	4.04
的	5.1
决定	5.32
而	5.18
感到	5.36
震惊	4.26
却	4.68
重新	5.52
领教	-1
了	5.08
东方人	-1
的	5.1
进取精神	-1
第二天	-1
正义	6.74
便	4.82
和	5.46
三年级	-1
的	5.1
同学	5.74
一起	5.74
上课	5.42
了	5.08
接下来	-1
的	5.1
五天	-1
里	5.18
孙正义	-1
每天	-1
连	5.16
吃饭	5.8
和	5.46
去	4.86
厕所	-1
都	4.84
会	5.22
手里	-1
捧	-1
本	5.2
教科书	5.12
他	5.06
已经	5.18
开始	5.26
再次	4.92
跳级	-1
的	5.1
壮举	-1
目标	5.64
就是	4.98
努力	6.26
考大学	-1
在	5.02
美国	5.6
高中	5.4
没	4.42
毕业	5.96
就	4.94
上	5.58
大学	6.2
的	5.1
例子	4.98
并	5.04
不少	-1
见	5.24
然而	4.68
仅仅	4.52
三个	-1
星期	5.08
就	4.94
修	5.18
完	5.24
高中课程	-1
参加	5.38
大学	6.2
入学考试	-1
的	5.1
还	5.16
史无前例	-1
如果	5.36
成绩	5.64
合格	6.06
则	4.8
意味着	-1
即使	4.78
不满	3.32
18	-1
周岁	5.5
也	5.2
可以	5.58
参加	5.38
大学	6.2
入学考试	-1
但	4.62
必须	4.98
数学	5.08
物理	5.06
化学	4.82
历史	5.34
地理	5.22
英语	5.7
六门	-1
课程	5.16
都	4.84
通过	5.84
才行	-1
如果	5.36
有	5.36
一门	-1
没	4.42
通过	5.84
就	4.94
得	5.44
重新	5.52
再考	-1
一次	5.12
特鲁赫罗	-1
校长	5.26
一	5.02
开始	5.26
就	4.94
不想	4.28
扼杀	3.08
这个	5.02
壮志	-1
青年	6.0
的	5.1
雄心	6.3
和	5.46
抱负	6.2
他	5.06
考虑	5.08
到	5.3
会	5.22
存在	5.28
特殊	5.32
的	5.1
可能性	-1
因此	5.06
为	5.16
正义	6.74
写	5.0
了	5.08
一份	-1
推荐信	-1
他	5.06
没有	4.42
想到	5.52
正义	6.74
会以	-1
这样	4.94
的	5.1
英语水平	-1
去	4.86
参加	5.38
大学	6.2
入学考试	-1
然而	4.68
全世界	-1
却	4.68
有	5.36
一个	5.1
人	5.3
相信	6.12
他	5.06
可以	5.58
通过	5.84
大学	6.2
入学考试	-1
这个	5.02
人	5.3
就是	4.98
孙正义	-1
自己	5.28
大学	6.2
入学考试	-1
每天	-1
两门	-1
分	5.02
三天	-1
进行	5.28
早上	5.84
9	-1
点	5.32
考试	4.9
开始	5.26
了	5.08
与	4.86
日本	4.68
不同	5.22
美国	5.6
的	5.1
试卷	-1
足有	-1
2	-1
个	4.94
指头	-1
那么	4.88
厚	5.2
沉甸甸	-1
得压	-1
在	5.02
桌子	5.2
上	5.58
估计	5.02
要	5.2
有	5.36
好几十张	-1
一般	4.66
的	5.1
学生	5.32
肯定	5.92
会	5.22
被	4.5
吓倒	-1
的	5.1
正义	6.74
拿到	-1
试卷	-1
时	5.04
心中	5.46
也	5.2
不免有些	-1
震惊	4.26
不禁	4.88
为	5.16
自己	5.28
鲁莽	3.08
的	5.1
决定	5.32
后悔不迭	-1
但	4.62
转念	-1
一想	-1
如果	5.36
今年	5.26
考	4.9
不过	4.72
的话	4.9
明年	5.4
还	5.16
得	5.44
继续	5.36
重考	-1
一次	5.12
自己	5.28
哪有	-1
这么	5.12
多	5.66
时间	5.32
啊	4.78
既然	5.04
决定	5.32
了	5.08
今年	5.26
考大学	-1
就	4.94
把	4.94
它	5.16
考完	-1
吧	4.96
人	5.3
就	4.94
活	5.56
一次	5.12
如果	5.36
随波逐流	-1
那	5.12
肯定	5.92
不会	3.08
留名	-1
青史	-1
的	5.1
正义	6.74
就是	4.98
与众不同	-1
在	5.02
这	5.14
紧要关头	-1
他	5.06
还	5.16
祈祷	5.96
着	4.88
不过	4.72
他	5.06
祈祷	5.96
的	5.1
对象	5.56
不是	4.2
上帝	6.4
而是	-1
自己	5.28
的	5.1
命运	5.56
正义	6.74
请求	4.92
考官	-1
让	5.36
他	5.06
使用	5.2
字典	5.34
并	5.04
延长	5.24
考试	4.9
时间	5.32
考官	-1
说	5.22
"	-1
对不起	4.18
对于	4.94
你	5.36
的	5.1
特殊	5.32
情况	5.02
我们	5.96
没有	4.42
特别	6.1
的	5.1
规定	4.94
"	-1
正义	6.74
脸色	4.92
一下子	-1
变	4.68
了	5.08
说	5.22
"	-1
我要	-1
直接	5.44
跟	5.06
学校	5.76
领导	5.52
说	5.22
"	-1
虽然	4.66
不	4.4
知道	5.38
结果	5.16
会	5.22
怎样	4.92
但	4.62
正义	6.74
已经	5.18
跨出	-1
了	5.08
这	5.14
一步	5.34
第	5.32
11	-1
节	5.14
命运	5.56
的	5.1
邂逅	-1
在	5.02
教师	5.58
办公室	5.08
老师	5.98
们	5.06
围住	3.08
正义	6.74
好奇	6.0
地	5.16
看着	-1
这个	5.02
长着	-1
一幅	-1
东方	5.66
面孔	5.32
的	5.1
学生	5.32
孙正义	-1
热烈	6.78
而	5.18
冷静	5.58
地向	-1
大家	5.56
说明	5.3
着	4.88
自己	5.28
的	5.1
情况	5.02
显现出	-1
了	5.08
他	5.06
天生	5.78
的	5.1
非凡	6.14
气质	6.28
在场	5.28
的	5.1
老师	5.98
们	5.06
立刻	5.08
对	6.14
正义	6.74
心	5.48
生	5.32
同情	5.44
美国	5.6
人	5.3
的	5.1
感情	5.94
是	5.42
藏不住	-1
的	5.1
于是	4.9
整个	5.38
办公室	5.08
的	5.1
气氛	5.52
开始	5.26
发生变化	-1
终于	5.52
一个	5.1
老师	5.98
决定	5.32
给	5.34
教育局长	-1
拨通	-1
电话	5.38
教育局长	-1
竟然	4.78
答应	5.88
了	5.08
正义	6.74
的	5.1
请求	4.92
这	5.14
与其说是	-1
正义	6.74
的	5.1
请求	4.92
合情合理	-1
不如说是	-1
大家	5.56
被	4.5
正义	6.74
的	5.1
精神	5.86
感动	6.7
了	5.08
吧	4.96
当时	5.0
正义	6.74
也	5.2
想	5.3
过	5.04
失败	2.8
但是	4.56
来	5.26
美国	5.6
的	5.1
目的	5.3
不	4.4
就	4.94
为了	5.14
这个	5.02
考试	4.9
吗	4.82
再	4.96
拼命	5.0
也	5.2
要	5.2
度过	-1
这个	5.02
难关	-1
那	5.12
坚定	6.04
的	5.1
信念	6.02
在	5.02
孙正义	-1
如今	5.22
看来	-1
都	4.84
有点	5.1
难以置信	2.8
考试	4.9
时间	5.32
延长	5.24
并	5.04
不	4.4
意味着	-1
可以	5.58
延长	5.24
到	5.3
任意	5.04
时间	5.32
仍	4.82
是	5.42
在	5.02
正义	6.74
可以	5.58
接受	5.72
的	5.1
范围	5.28
内	4.98
正义	6.74
开始	5.26
埋头	-1
钻研	-1
试卷	-1
题目	5.14
以	4.92
美国	5.6
学生	5.32
为	5.16
出题	-1
对象	5.56
的	5.1
试卷	-1
自然	5.92
会	5.22
有	5.36
很多	5.46
外国人	-1
无法	4.02
理解	6.22
的	5.1
晦涩	-1
的	5.1
单词	5.2
美国	5.6
的	5.1
学生	5.32
读	5.14
一遍	5.08
文章	5.18
就	4.94
可以	5.58
立即	5.46
回答	5.58
出	4.98
的	5.1
问题	4.46
正义	6.74
却	4.68
要	5.2
先	5.34
读懂	-1
问题	4.46
的	5.1
意思	5.16
再花	-1
很多	5.46
时间	5.32
才能	6.1
找到	5.44
问题	4.46
的	5.1
答案	5.5
还有	-1
更难	-1
的	5.1
是	5.42
用	5.1
正确	6.54
的	5.1
英文	5.18
做出	-1
回答	5.58
暂且	-1
不谈	-1
英文	5.18
是否	4.96
正确	6.54
首先	5.32
必须	4.98
要	5.2
做出	-1
回答	5.58
而	5.18
问题	4.46
中	4.98
又	4.98
隐藏	4.84
着	4.88
重要	5.68
的	5.1
关键词	-1
不	4.4
抓住	2.8
关键词	-1
也	5.2
无法	4.02
得分	5.86
正义	6.74
聚精会神	-1
检查	4.84
回答	5.58
是否	4.96
正确	6.54
下午	5.16
3	-1
点	5.32
考试	4.9
时间	5.32
到	5.3
其他	4.88
考生	4.94
都	4.84
陆陆续续	-1
离开	4.0
教室	5.44
只	4.94
剩	4.52
正义	6.74
一个	5.1
人	5.3
奋斗	6.48
在	5.02
教室	5.44
里	5.18
第一天	-1
的	5.1
考试	4.9
结束	4.72
时	5.04
时针	-1
已经	5.18
指在	-1
晚上	5.02
11	-1
点	5.32
了	5.08
监考	-1
老师	5.98
也	5.2
累	3.78
了	5.08
一天	4.92
了	5.08
勉强	3.86
地	5.16
说	5.22
了	5.08
句	4.88
"	-1
welldone	-1
"	-1
孙正义	-1
微笑	6.94
着	4.88
答道	-1
"	-1
谢谢	6.7
老师	5.98
"	-1
正义	6.74
脑袋	-1
混沌	3.86
地	5.16
驱车	-1
回到	-1
寄宿	-1
的	5.1
美国	5.6
房东	-1
家	6.62
电台	5.66
里	5.18
正	5.72
播放	5.36
着	4.88
"	-1
海滨	5.84
男孩	-1
"	-1
乐队	5.8
的	5.1
主打	-1
歌	5.92
第二天	-1
考	4.9
美国	5.6
历史	5.34
正义	6.74
几乎	4.8
全	5.38
凭直觉	-1
答题	-1
即使	4.78
这样	4.94
也	5.2
一直	5.48
到	5.3
晚上	5.02
11	-1
点钟	-1
才	5.48
结束	4.72
第	5.32
3	-1
天是	-1
最后	4.8
一天	4.92
了	5.08
考完	-1
最后	4.8
一门	-1
物理	5.06
